Unnamed: 0,kabupaten,tahun,temperature,temp_max,temp_min,rainfall,humidity,wind_speed,solar_radiation
2691,MAJALENGKA,2022,22.836876712328763,26.446657534246576,20.068465753424658,2971.4,89.22572602739726,1.3106301369863014,17.19312328767123
2692,MAJALENGKA,2023,22.94698630136986,27.38898630136986,19.648630136986306,1916.33,86.6938904109589,1.6606027397260277,18.94956164383561
2693,MAJALENGKA,2024,23.46650273224044,27.59341530054645,20.38344262295082,2930.32,87.8398087431694,1.5560382513661202,18.402049180327868
2694,MAJALENGKA,2025,23.028657534246573,26.628410958904112,20.285890410958903,3285.92,89.6258904109589,1.4749589041095892,17.688109589041094
3608,PANGANDARAN,2015,25.066794520547944,29.10180821917808,22.1433698630137,1937.35,86.39580821917808,1.767890410958904,18.406027397260274
3609,PANGANDARAN,2016,25.853879781420765,29.112377049180324,23.408715846994536,4108.33,88.11046448087431,1.4465027322404371,17.107814207650275
3610,PANGANDARAN,2017,25.050575342465752,28.62978082191781,22.471342465753427,2809.92,88.18454794520548,1.816,16.804109589041097
3611,PANGANDARAN,2018,25.045068493150687,29.06627397260274,22.22709589041096,2175.52,86.02364383561644,1.922054794520548,17.91832876712329
3612,PANGANDARAN,2019,25.189123287671237,29.48432876712329,22.1687397260274,2018.13,85.41961643835616,1.8881917808219175,18.645945205479453
3613,PANGANDARAN,2020,25.639972677595622,29.05521857923497,23.175409836065576,4240.76,88.09434426229508,1.7930054644808744,17.17065573770492
3614,PANGANDARAN,2021,25.443671232876717,28.889479452054797,22.94084931506849,2892.11,88.06975342465753,1.661205479452055,17.185561643835616
3615,PANGANDARAN,2022,25.34939726027397,28.53553424657534,23.018767123287677,3531.64,89.10827397260275,1.605917808219178,16.423479452054792
3616,PANGANDARAN,2023,25.19778082191781,29.087561643835613,22.459972602739725,1788.03,87.12671232876713,1.8931780821917807,17.842383561643835
3617,PANGANDARAN,2024,25.846284153005463,29.50928961748634,23.24844262295082,2609.87,87.60989071038252,1.855983606557377,17.371639344262295
3618,PANGANDARAN,2025,25.60482191780822,28.82495890410959,23.255835616438358,3516.63,89.05569863013699,1.7615342465753423,16.789863013698632
4070,PURWAKARTA,2015,25.40328767123288,29.61545205479452,21.946027397260277,2163.33,81.39356164383562,1.818082191780822,18.590794520547945
4071,PURWAKARTA,2016,25.655245901639343,28.876721311475407,23.14191256830601,3115.62,85.74587431693989,1.5395355191256832,17.005819672131146
4072,PURWAKARTA,2017,25.338575342465752,28.96339726027397,22.388328767123287,2757.64,84.07139726027398,1.6937808219178083,17.612520547945206
4073,PURWAKARTA,2018,25.429726027397265,29.40539726027397,22.15854794520548,2114.26,82.04339726027398,1.7057260273972603,18.398246575342466
4074,PURWAKARTA,2019,25.741178082191784,30.0132602739726,22.154082191780823,2131.2,80.18934246575343,1.684109589041096,19.17709589041096
